name,country,latitude,longitude,timezone,skill_level_min,skill_level_max,primary_airport_iata,region_major,slug,active
South Padre Island,"USA, Gulf Coast, Texas",26.093788295584,-97.165832519531,America/Los_Angeles,beginner,intermediate,BRO,North America,south-padre-island,True
South Point,"Australia, WA, Margaret River North",-33.862647286926,114.97570037842,Australia/Sydney,intermediate,advanced,MQZ,Oceania,south-point,True
South Point,Barbados,13.045119871365,-59.528861045837,UTC,intermediate,advanced,BGI,Other,south-point,True
south point boardwalk,"USA, South East, South Florida",25.76294795393,-80.132818222046,America/Los_Angeles,beginner,intermediate,MPB,North America,south-point-boardwalk,True
South Ponte Vedra Beach,"USA, Gulf Coast, Florida",30.02273254925,-81.321573257446,America/Los_Angeles,beginner,intermediate,UST,North America,south-ponte-vedra-beach,True
South Shields,"UK, Borders and NE England",54.995441081252,-1.403503417969,Europe/London,beginner,intermediate,NCL,Europe,south-shields,True
South Stradie,"Australia, QLD, Gold Coast",-27.930208880943,153.42872858047,Australia/Sydney,beginner,intermediate,SHQ,Oceania,south-stradie,True
South wall,"Australia, NSW, North",-28.878161753952,153.58612060547,Australia/Sydney,intermediate,advanced,BNK,Oceania,south-wall,True
South Wall Mackay Harbour,"Australia, QLD, Central-Queensland",-21.116600448234,149.2248916626,Australia/Sydney,beginner,intermediate,MKY,Oceania,south-wall-mackay-harbour,True
Southbourne,"UK, South",50.717927929123,-1.7876386642456,Europe/London,beginner,intermediate,BOH,Europe,southbourne,True
Southend,"Australia, SA, East",-37.568596296966,140.11971473694,Australia/Sydney,beginner,intermediate,MLR,Oceania,southend,True
Southern Cape,"Russia, Black Sea",44.89210137756,37.295161485672,UTC,intermediate,advanced,AAQ,Other,southern-cape,True
Southerndown,"UK, South Wales",51.445951394022,-3.6057740449905,Europe/London,intermediate,advanced,CWL,Europe,southerndown,True
Southport,"Australia, SA, York Peninsula",-35.160827919042,138.46858978271,Australia/Sydney,beginner,intermediate,ADL,Oceania,southport,True
Southside,"Australia, VIC, East Coast",-38.373995847208,144.27897065878,Australia/Sydney,beginner,intermediate,AVV,Oceania,southside,True
Southside - Sawtell,"Australia, NSW, Banana Coast",-30.378114134462,153.10134887695,Australia/Sydney,beginner,intermediate,CFS,Oceania,southside---sawtell,True
Southwest Reef,"South Africa, Cape Town",-34.358812991965,18.497285842896,Africa/Johannesburg,intermediate,advanced,CPT,Africa,southwest-reef,True
Spanish house,"USA, South East, North Florida",27.876126413828,-80.455571115017,America/Los_Angeles,beginner,intermediate,VRB,North America,spanish-house,True
Spanish Point Beach,"Ireland, West",52.838084056238,-9.4347667694092,UTC,beginner,intermediate,INQ,Europe,spanish-point-beach,True
Spanish Point Reefs,"Ireland, West",52.845497645058,-9.4424486160279,UTC,intermediate,advanced,INQ,Europe,spanish-point-reefs,True
Spanish River,"USA, South East, South Florida",26.3863266128,-80.066446959972,America/Los_Angeles,beginner,intermediate,BCT,North America,spanish-river,True
Spanish town,British Virgin,18.451481336301,-64.438655376434,UTC,intermediate,advanced,VIJ,Other,spanish-town,True
Special K,Samoa Western,-14.008009326126,-171.86174869537,UTC,intermediate,advanced,FGI,Other,special-k,True
Spencer Bay,Namibia,-25.731483044141,14.838066101074,UTC,intermediate,advanced,LUD,Other,spencer-bay,True
Spessard holland,"USA, South East, North Florida",28.05502890167,-80.550974607468,America/Los_Angeles,beginner,intermediate,MLB,North America,spessard-holland,True
Spew pits,"Canary, Fuerte Ventura",28.702633813766,-14.025163650513,UTC,intermediate,advanced,FUE,Other,spew-pits,True
Spoils,"USA, South East, South Florida",26.094867444464,-80.104689896107,America/Los_Angeles,beginner,intermediate,FLL,North America,spoils,True
Sponge bay,"New Zealand, New Zealand NI, East Cape",-38.700055319483,178.05797338486,Pacific/Auckland,beginner,intermediate,GIS,Oceania,sponge-bay,True
Spooks,"Australia, VIC, Melbourne East",-38.327854441726,144.68625068665,Australia/Sydney,intermediate,advanced,AVV,Oceania,spooks,True
Spooks,"Australia, SA, Kangeroo Island",-36.042662288581,136.70497298241,Australia/Sydney,intermediate,advanced,PDN,Oceania,spooks,True
Spoon Bay - Centres,"Australia, NSW, Central",-33.423812444896,151.45666122437,Australia/Sydney,beginner,intermediate,GOS,Oceania,spoon-bay---centres,True
Spout Creek,"Australia, VIC, Melbourne West",-38.476824571406,144.03874397278,Australia/Sydney,beginner,intermediate,XCO,Oceania,spout-creek,True
Sprat Bay,Virgin Islands,18.319512760426,-64.945077896118,UTC,intermediate,advanced,SPB,Other,sprat-bay,True
Springmaid Pier,"USA, South East, South Carolina",33.642062504754,-78.887329101562,America/Los_Angeles,beginner,intermediate,MYR,North America,springmaid-pier,True
Spuds,"USA, Gulf Coast, Alabama",30.273198504759,-87.547430992126,America/Los_Angeles,beginner,intermediate,GUF,North America,spuds,True
Square Head,"Australia, NSW, Far South",-34.183263787382,151.05321407318,Australia/Sydney,intermediate,advanced,SYD,Oceania,square-head,True
Squeaky Beach,"Australia, VIC, Wilson Promentary",-39.02531843345,146.30450248718,Australia/Sydney,beginner,intermediate,WHL,Oceania,squeaky-beach,True
Sri Lanka,"Indonesia, Bali",-8.7885345639301,115.23259162903,Asia/Jakarta,intermediate,advanced,DPS,Asia,sri-lanka,True
St Agnes,"UK, Cornwall West",50.321244364851,-5.2010822296143,Europe/London,beginner,intermediate,NQY,Europe,st-agnes,True
St Andrews Beach,"Australia, VIC, Melbourne East",-38.420080947232,144.82400894164,Australia/Sydney,beginner,intermediate,AVV,Oceania,st-andrews-beach,True
St Andrews East Sands,"UK, East Scotland",56.336488674598,-2.7812147140502,Europe/London,beginner,intermediate,ADX,Europe,st-andrews-east-sands,True
St Augustine A-Street,"USA, South East, North Florida",29.84462692906,-81.264731884003,America/Los_Angeles,beginner,intermediate,UST,North America,st-augustine-a-street,True
St Augustine Pier,"USA, South East, North Florida",29.85757998163,-81.264882087708,America/Los_Angeles,beginner,intermediate,UST,North America,st-augustine-pier,True
St Brévin - l'Ermitage,"France, Vendee",47.206450024142,-2.1597576141357,Europe/Paris,beginner,intermediate,SNR,Europe,st-brévin---l'ermitage,True
St Francois Harbour,Guadeloupe,16.24772084425,-61.272983551025,UTC,beginner,intermediate,SFC,Other,st-francois-harbour,True
st george,Australia,-38.5606994842717,143.97873558104,Australia/Sydney,beginner,intermediate,XCO,Oceania,st-george,True
St Georges de Didonne - la jetee,"France, Charente maritime",45.597314458229,-0.99640846252441,Europe/Paris,beginner,intermediate,RYN,Europe,st-georges-de-didonne---la-jetee,True
St jean de monts,"France, Vendee",46.773760121986,-2.0605802536011,Europe/Paris,beginner,intermediate,IDY,Europe,st-jean-de-monts,True
St Michaels,"South Africa, Hibiscous Coast",-30.820368393172,30.406808853149,Africa/Johannesburg,intermediate,advanced,MGH,Africa,st-michaels,True
St Phillip's,"USA, North East, New Jersey",39.11749211041,-74.709649085999,America/Los_Angeles,beginner,intermediate,WWD,North America,st-phillip's,True
St Raphael Marina,Cyprus,34.710996946459,33.165900707245,UTC,beginner,intermediate,AKT,Other,st-raphael-marina,True
St. Andrews State Park,"USA, Gulf Coast, Florida",30.125456229795,-85.734987258911,America/Los_Angeles,beginner,intermediate,PAM,North America,st.-andrews-state-park,True
St. Augustine beach pier,"USA, Gulf Coast, Florida",29.857300838735,-81.265139579773,America/Los_Angeles,beginner,intermediate,UST,North America,st.-augustine-beach-pier,True
St. George Island,"USA, Gulf Coast, Florida",29.656730946699,-84.881401062012,America/Los_Angeles,beginner,intermediate,AAF,North America,st.-george-island,True
St. Girons Plage,"France, Landes",43.95325114696,-1.3641500473022,Europe/Paris,beginner,intermediate,BIQ,Europe,st.-girons-plage,True
St. Ives harbour wall.,"UK, Cornwall West",50.211405330063,-5.4759120941162,Europe/London,beginner,intermediate,PZE,Europe,st.-ives-harbour-wall.,True
St. Joe's Island,"USA, Gulf Coast, Texas",27.841144264923,-97.04097032547,America/Los_Angeles,beginner,intermediate,RKP,North America,st.-joe's-island,True
St. Kitts Marriott Reef,St Kitts,17.30868788677,-62.73193359375,UTC,beginner,intermediate,SKB,Other,st.-kitts-marriott-reef,True
St. Marys rivermouth,"USA, Gulf Coast, Florida",30.700368229935,-81.428561210632,America/Los_Angeles,beginner,intermediate,JAX,North America,st.-marys-rivermouth,True
St. Peter Ording,Germany,54.324532963072,8.6016082763672,UTC,intermediate,advanced,PSH,Europe,st.-peter-ording,True
"St. Simons Island, GA","USA, South East, Georgia",31.144031229238,-81.370003223419,America/Los_Angeles,beginner,intermediate,SSI,North America,st.-simons-island-ga,True
staberhuk,Germany,54.401946526898,11.311401128769,UTC,intermediate,advanced,MRW,Europe,staberhuk,True
stack's,"Mexico, Baja Norte",31.892671051494,-116.69668078423,America/Mexico_City,intermediate,advanced,ESE,North America,stack's,True
Staircases,"USA, California, LA County",34.046010120995,-118.95206451416,America/Los_Angeles,intermediate,advanced,NTD,North America,staircases,True
Staithes,"UK, East England",54.561014724165,-0.78535079956055,Europe/London,beginner,intermediate,MME,Europe,staithes,True
staks,"Mexico, Baja Norte",31.892552631777,-116.69665932655,America/Mexico_City,intermediate,advanced,ESE,North America,staks,True
stalbeach-haifa,Israel,32.675505809102,34.928820133209,UTC,intermediate,advanced,HFA,Other,stalbeach-haifa,True
Stalida Beach,"Greece, Crete Island",35.294952147407,25.427513122559,UTC,beginner,intermediate,HER,Other,stalida-beach,True
Stalos,"Greece, Crete Island",35.512631457481,23.954014778137,UTC,beginner,intermediate,CHQ,Other,stalos,True
Stamco,"UK, South East",50.849466257477,0.53448915481567,Europe/London,beginner,intermediate,LYX,Europe,stamco,True
Stanwell park,"Australia, NSW, Coal Coast",-34.228267666464,150.99266052246,Australia/Sydney,beginner,intermediate,BWU,Oceania,stanwell-park,True
Stark Bay,"Australia, WA, Perth City, Rottnest-Island",-32.001698202399,115.48380732536,Australia/Sydney,intermediate,advanced,RTS,Oceania,stark-bay,True
State Line,"USA, North West, Oregon South",41.998953770958,-124.21159744263,America/Los_Angeles,intermediate,advanced,BOK,North America,state-line,True
State park,"USA, California, Orange County",33.400670958284,-117.60400772095,America/Los_Angeles,beginner,intermediate,OCN,North America,state-park,True
Ste Anne La Palud,"France, Brittany North",48.138391960387,-4.2758005857468,Europe/Paris,beginner,intermediate,UIP,Europe,ste-anne-la-palud,True
Steamer Lane,"USA, California, Santa Cruz",36.95150583895,-122.02561050653,America/Los_Angeles,intermediate,advanced,WVI,North America,steamer-lane,True
Steamers beach,"Australia, NSW, South Coast",-35.172545451255,150.72658538818,Australia/Sydney,beginner,intermediate,NOA,Oceania,steamers-beach,True
Steele's break,"Australia, NSW, South Coast, Bowen Island",-35.12239204211,150.76568126678,Australia/Sydney,intermediate,advanced,NOA,Oceania,steele's-break,True
Stella Maris,"Brazil, Bahia North Coast",-12.936097721218,-38.323713541033,America/Sao_Paulo,intermediate,advanced,SSA,South America,stella-maris,True
Stent Road,"New Zealand, New Zealand NI, West Coast Taranaki",-39.226934262449,173.77452850342,Pacific/Auckland,intermediate,advanced,NPL,Oceania,stent-road,True
steppy's,"Australia, VIC, Melbourne West",-38.488128975072,144.04346466064,Australia/Sydney,beginner,intermediate,XCO,Oceania,steppy's,True
Steps,"Australia, VIC, Melbourne West",-38.357356694985,144.29715871811,Australia/Sydney,beginner,intermediate,AVV,Oceania,steps,True
Still Bay (Reef),"South Africa, South Garden Route",-34.386512677954,21.427373886108,Africa/Johannesburg,advanced,advanced,MZY,Africa,still-bay-(reef),True
Stimpy's,"Philippines, Siargao Islands",9.843690845947,126.15738987925,UTC,intermediate,advanced,IAO,Asia,stimpy's,True
Stinky Pits!,"South Africa, South George",-34.586184403313,19.343522787094,Africa/Johannesburg,intermediate,advanced,OVG,Africa,stinky-pits!,True
Stinson Beach,"USA, California, SF Marin",37.897749592259,-122.65291213989,America/Los_Angeles,beginner,intermediate,NOT,North America,stinson-beach,True
Stockton - signa shipwreck,"Australia, NSW, Newcastle",-32.859311860922,151.84481441975,Australia/Sydney,intermediate,advanced,NTL,Oceania,stockton---signa-shipwreck,True
Stockton beach,"Australia, NSW, Newcastle",-32.900416352338,151.78992033005,Australia/Sydney,beginner,intermediate,NTL,Oceania,stockton-beach,True
Stokes Bay,"Australia, SA, Kangeroo Island",-35.621302818381,137.20876693726,Australia/Sydney,beginner,intermediate,PDN,Oceania,stokes-bay,True
Stokksnes,Iceland,64.247881091069,-14.972360135144,UTC,intermediate,advanced,HFN,Europe,stokksnes,True
Stone Groyne,"UK, East England",52.932313355337,1.3118362426795,Europe/London,beginner,intermediate,NWI,Europe,stone-groyne,True
Stone Harbor 110,"USA, North East, New Jersey",39.042886192122,-74.763293266296,America/Los_Angeles,beginner,intermediate,WWD,North America,stone-harbor-110,True
Stone Lagoon,"USA, California, Humboldt",41.25290338466,-124.10207748413,America/Los_Angeles,beginner,intermediate,ACV,North America,stone-lagoon,True
Stone Tombs,Turkey,36.47002749151,34.169540405273,UTC,intermediate,advanced,COV,Other,stone-tombs,True
stonebread,"Greece, Ionian Sea",39.121125,20.595158333333,UTC,beginner,intermediate,PVK,Other,stonebread,True
Stoners,"Mexico, Sinaloa-Nayarit",21.513263855711,-105.26184976101,America/Mexico_City,intermediate,advanced,TPQ,North America,stoners,True
Stoney Point,"USA, North East, The Great Lakes",46.976036011498,-91.743392944336,America/Los_Angeles,beginner,intermediate,DLH,North America,stoney-point,True
Stony Rises,"Australia, SA, East",-37.16896898499,139.74339008331,Australia/Sydney,beginner,intermediate,MLR,Oceania,stony-rises,True
Strand (pipe),"South Africa, Cape Town",-34.103241021853,18.811726570129,Africa/Johannesburg,intermediate,advanced,CPT,Africa,strand-(pipe),True
Strandfontein beachbreak,"South Africa, West Coast",-31.750321065858,18.224215507507,Africa/Johannesburg,beginner,intermediate,VRE,Africa,strandfontein-beachbreak,True
Strandhill,"Ireland, North West",54.269484741845,-8.6104488372803,UTC,intermediate,advanced,SXL,Europe,strandhill,True
"Strathmere, 7th street","USA, North East, New Jersey",39.198138833145,-74.655833244324,America/Los_Angeles,beginner,intermediate,ACY,North America,strathmere-7th-street,True
Strathy bay,"UK, North Scotland",58.568364272968,-4.0002250671395,Europe/London,intermediate,advanced,WIC,Europe,strathy-bay,True
Strickland Bay,"Australia, WA, Perth City, Rottnest-Island",-32.018919856653,115.48639297485,Australia/Sydney,beginner,intermediate,RTS,Oceania,strickland-bay,True
Strofi,"Greece, Crete Island",35.035362379226,25.969404168427,UTC,intermediate,advanced,JSH,Other,strofi,True
Struisbaai Back Reef,"South Africa, South George",-34.798880367315,20.063502788544,Africa/Johannesburg,beginner,intermediate,OVG,Africa,struisbaai-back-reef,True
Struisbaai Reef,"South Africa, South Garden Route",-34.798924417778,20.058814287186,Africa/Johannesburg,intermediate,advanced,OVG,Africa,struisbaai-reef,True
Stuart Rocks,"USA, South East, South Florida",27.190217015757,-80.161008238792,America/Los_Angeles,intermediate,advanced,SUA,North America,stuart-rocks,True
Stummers Creek,"Australia, QLD, Sunshine Coast",-26.518928906647,153.09495449066,Australia/Sydney,beginner,intermediate,MCY,Oceania,stummers-creek,True
Stumps,"USA, South East, South Florida",27.115310864394,-80.14105796814,America/Los_Angeles,intermediate,advanced,SUA,North America,stumps,True
suck rock,"Australia, NSW, Newcastle",-32.490289135984,152.4082660675,Australia/Sydney,beginner,intermediate,FOT,Oceania,suck-rock,True
Suck Rock,"Australia, NSW, Mid North Coast",-30.744140993323,152.99940347672,Australia/Sydney,intermediate,advanced,NBH,Oceania,suck-rock,True
Suck up (Forresters),"Australia, NSW, Central",-33.41110509305,151.46832346916,Australia/Sydney,beginner,intermediate,GOS,Oceania,suck-up-(forresters),True
Suckhole,"Australia, NSW, South Coast",-34.564040070045,150.87176799774,Australia/Sydney,beginner,intermediate,WOL,Oceania,suckhole,True
Suckouts,"USA, California, San Diego County",33.020462369573,-117.28630140423,America/Los_Angeles,intermediate,advanced,CLD,North America,suckouts,True
Suckrock,"Australia, NSW, Sydney South",-34.043449823523,151.21263384819,Australia/Sydney,beginner,intermediate,SYD,Oceania,suckrock,True
sucky lefts,"Australia, WA, Perth South",-32.548091745151,115.68084642291,Australia/Sydney,beginner,intermediate,JAD,Oceania,sucky-lefts,True
Sucky Mamas,"Indonesia, Savu Sea",-10.846701644031,122.8175171619,Asia/Jakarta,intermediate,advanced,RTI,Asia,sucky-mamas,True
Suffolk Park,"Australia, NSW, North",-28.684865242854,153.61650466919,Australia/Sydney,beginner,intermediate,BNK,Oceania,suffolk-park,True
Sugar Dock,Mariana Islands,15.14869561903,145.69948196411,UTC,beginner,intermediate,SPN,Other,sugar-dock,True
Sugar Shack,Bahamas,26.520344901157,-76.967457532883,UTC,beginner,intermediate,MHH,Other,sugar-shack,True
suicide,"Indonesia, Sumatra Islands",-0.043945308191345,98.3056640625,Asia/Jakarta,advanced,advanced,GNS,Asia,suicide,True
Suicide Cliffs,"Japan, Okinawa",26.079218811501,127.68602371216,UTC,advanced,advanced,OKA,Asia,suicide-cliffs,True
