name,country,country_clean,state_province,region_detail,latitude,longitude,timezone,skill_level_min,skill_level_max,primary_airport_iata,region_major,slug,active
Conjola Beach,"Australia, NSW, South Coast",Australia,NSW,South Coast,-35.28178092,150.4920959,Australia/Sydney,beginner,intermediate,NOA,Oceania,conjola-beach,TRUE
Connecticut Street Jetty,"USA, North East, Long Island NY",USA,North East,Long Island NY,40.58232841,-73.69965792,America/Los_Angeles,beginner,intermediate,JFK,North America,connecticut-street-jetty,TRUE
Conneley's Reef,"Australia, NSW, South Coast",Australia,NSW,South Coast,-35.18475234,150.598011,Australia/Sydney,intermediate,advanced,NOA,Oceania,conneley's-reef,TRUE
Consolaçao,"Portugal, Central Peniche",Portugal,,Central Peniche,39.32358346,-9.361327887,Europe/Lisbon,intermediate,advanced,LIS,Europe,consolaçao,TRUE
Conspicuous Beach,"Australia, WA, Walpole",Australia,WA,Walpole,-35.04004287,116.8433976,Australia/Sydney,intermediate,advanced,ALH,Oceania,conspicuous-beach,TRUE
Constitucion,"Argentina, North",Argentina,,North,-37.97147027,-57.5411725,UTC,intermediate,advanced,MDQ,Other,constitucion,TRUE
Contendas,"Azores, Central group",Azores,,Central group,38.64570162,-27.07800508,UTC,beginner,intermediate,TER,Other,contendas,TRUE
Contis plage,"France, Landes",France,,Landes,44.09190039,-1.325740814,Europe/Paris,beginner,intermediate,BIQ,Europe,contis-plage,TRUE
Conto springs,"Australia, WA, Margaret River South",Australia,WA,Margaret River South,-34.08045994,115.0018787,Australia/Sydney,intermediate,advanced,MQZ,Oceania,conto-springs,TRUE
Contrebandier,"Morocco, North",Morocco,,North,33.92228087,-6.961212158,Africa/Casablanca,intermediate,advanced,RBA,Africa,contrebandier,TRUE
Contreira,Madeira,Madeira,,,32.84179371,-17.14031339,UTC,beginner,intermediate,FNC,Other,contreira,TRUE
Coogee,"Australia, NSW, Sydney South",Australia,NSW,Sydney South,-33.92114131,151.2585211,Australia/Sydney,beginner,intermediate,RSE,Oceania,coogee,TRUE
coogee beach (miracles),"Australia, WA, Perth City",Australia,WA,Perth City,-32.11196807,115.7625103,Australia/Sydney,beginner,intermediate,JFM,Oceania,coogee-beach-(miracles),TRUE
Coogee Bombie,"Australia, NSW, Sydney South",Australia,NSW,Sydney South,-33.91811429,151.2643576,Australia/Sydney,intermediate,advanced,RSE,Oceania,coogee-bombie,TRUE
Coogee Reef,"Australia, NSW, Sydney South",Australia,NSW,Sydney South,-33.92039347,151.2607312,Australia/Sydney,intermediate,advanced,RSE,Oceania,coogee-reef,TRUE
Cook bay left,"French Polynesia, Moorea",French Polynesia,,Moorea,-17.47766022,-149.8271656,UTC,intermediate,advanced,MOZ,Other,cook-bay-left,TRUE
Cooks Island,"Australia, NSW, North",Australia,NSW,North,-28.1956572,153.5781813,Australia/Sydney,beginner,intermediate,OOL,Oceania,cooks-island,TRUE
Coolangatta,"Australia, QLD, Gold Coast",Australia,QLD,Gold Coast,-28.16560262,153.5398686,Australia/Sydney,intermediate,advanced,OOL,Oceania,coolangatta,TRUE
Coolum - Point Perry,"Australia, QLD, Sunshine Coast",Australia,QLD,Sunshine Coast,-26.53856887,153.0961347,Australia/Sydney,intermediate,advanced,MCY,Oceania,coolum---point-perry,TRUE
Coolum Beach,"Australia, QLD, Sunshine Coast",Australia,QLD,Sunshine Coast,-26.52572552,153.0933666,Australia/Sydney,beginner,intermediate,MCY,Oceania,coolum-beach,TRUE
Coolum Beach Breaks,"Australia, QLD, Sunshine Coast",Australia,QLD,Sunshine Coast,-26.52974282,153.0927444,Australia/Sydney,beginner,intermediate,MCY,Oceania,coolum-beach-breaks,TRUE
Coombesgate Beach,"UK, Devon North",UK,,Devon North,51.17762116,-4.216861725,Europe/London,beginner,intermediate,SWS,Europe,coombesgate-beach,TRUE
Coos Bay - Bastendorf Beach,"USA, North West, Oregon South",USA,North West,Oregon South,43.34602885,-124.3503857,America/Los_Angeles,beginner,intermediate,OTH,North America,coos-bay---bastendorf-beach,TRUE
Coos Bay North,"USA, North West, Oregon South",USA,North West,Oregon South,43.36643608,-124.3321896,America/Los_Angeles,beginner,intermediate,OTH,North America,coos-bay-north,TRUE
Copacabana Point,"Australia, NSW, Central",Australia,NSW,Central,-33.48647124,151.4282513,Australia/Sydney,intermediate,advanced,LBH,Oceania,copacabana-point,TRUE
Copeys left,"Australia, WA, Margaret River North",Australia,WA,Margaret River North,-33.601931,115.1076221,Australia/Sydney,intermediate,advanced,BQB,Oceania,copeys-left,TRUE
Coprino's left,"Spain, Galicia",Spain,,Galicia,43.37173959,-8.456726074,Europe/Madrid,intermediate,advanced,LCG,Europe,coprino's-left,TRUE
Coragi,Cape Verde,Cape Verde,,,14.90250845,-23.52266192,UTC,intermediate,advanced,RAI,Other,coragi,TRUE
Coral do Céu,"Brazil, Espirito Santo",Brazil,,Espirito Santo,-20.37869993,-40.28688133,America/Sao_Paulo,intermediate,advanced,VIX,South America,coral-do-céu,TRUE
Corby's left,"Australia, NSW, North",Australia,NSW,North,-29.78402678,153.2975578,Australia/Sydney,intermediate,advanced,GFN,Oceania,corby's-left,TRUE
Cordoama,"Portugal, Algarve",Portugal,,Algarve,37.10509547,-8.941819668,Europe/Lisbon,intermediate,advanced,PRM,Europe,cordoama,TRUE
Corindi Beach,"Australia, NSW, Mid North Coast",Australia,NSW,Mid North Coast,-30.03105543,153.196106,Australia/Sydney,beginner,intermediate,CFS,Oceania,corindi-beach,TRUE
Corners,"USA, South East, North Florida",USA,South East,North Florida,30.63849444,-81.43599167,America/Los_Angeles,beginner,intermediate,NRB,North America,corners,TRUE
Cornino,"Italy, Sicily",Italy,,Sicily,38.09015445,12.65618563,UTC,intermediate,advanced,TPS,Europe,cornino,TRUE
Coronado,"USA, California, San Diego County",USA,California,San Diego County,32.68403058,-117.1915054,America/Los_Angeles,intermediate,advanced,NZY,North America,coronado,TRUE
Coronado Silver Strand State Beach,"USA, California, San Diego County",USA,California,San Diego County,32.62496327,-117.1387019,America/Los_Angeles,beginner,intermediate,NRS,North America,coronado-silver-strand-state-beach,TRUE
Corpus Christi,"USA, Gulf Coast, Texas",USA,Gulf Coast,Texas,27.6151018,-97.20016479,America/Los_Angeles,beginner,intermediate,NGP,North America,corpus-christi,TRUE
Corralillo,"Costa Rica, Pacific South",Costa Rica,,Pacific South,9.901384859,-84.72845078,UTC,beginner,intermediate,JAP,Central America,corralillo,TRUE
Corre,Madagascar,Madagascar,,,-18.86123265,49.14879262,UTC,intermediate,advanced,VAT,Other,corre,TRUE
Corrimal,"Australia, NSW, Coal Coast",Australia,NSW,Coal Coast,-34.3809168,150.9191036,Australia/Sydney,beginner,intermediate,WOL,Oceania,corrimal,TRUE
Corsário,"Brazil, Bahia North Coast",Brazil,,Bahia North Coast,-12.9764567,-38.42339516,America/Sao_Paulo,beginner,intermediate,SSA,South America,corsário,TRUE
Cortegaça,"Portugal, North Porto",Portugal,,North Porto,40.93969549,-8.6581707,Europe/Lisbon,intermediate,advanced,OPO,Europe,cortegaça,TRUE
Cortez Bank,"USA, California, San Diego County",USA,California,San Diego County,32.39619672,-119.1165161,America/Los_Angeles,advanced,advanced,TWH,North America,cortez-bank,TRUE
Corto Circuito,Panama,Panama,,,7.241346929,-80.56536198,UTC,beginner,intermediate,PDM,Central America,corto-circuito,TRUE
corumbá,Uruguay,Uruguay,,,-34.66089598,-54.18741345,UTC,beginner,intermediate,PDP,Other,corumbá,TRUE
Costa Azul,"Mexico, Baja Sur",Mexico,,Baja Sur,23.01512631,-109.7169399,America/Mexico_City,beginner,intermediate,SJD,North America,costa-azul,TRUE
Costa Ballena,"Spain, Andalucia",Spain,,Andalucia,36.68900089,-6.419620514,Europe/Madrid,beginner,intermediate,ROZ,Europe,costa-ballena,TRUE
Costa da Caparica,"Portugal, Central Lisboa",Portugal,,Central Lisboa,38.63777532,-9.235596657,Europe/Lisbon,beginner,intermediate,CAT,Europe,costa-da-caparica,TRUE
Costalitos,"Mexico, Gulf",Mexico,,Gulf,19.10462149,-96.09672546,America/Mexico_City,beginner,intermediate,VER,North America,costalitos,TRUE
Costão da Pinheira,"Brazil, Santa Catarina",Brazil,,Santa Catarina,-27.88107688,-48.58654261,America/Sao_Paulo,intermediate,advanced,FLN,South America,costão-da-pinheira,TRUE
Costazul,"Brazil, Rio de Janeiro Norte",Brazil,,Rio de Janeiro Norte,-22.52511766,-41.92034796,America/Sao_Paulo,beginner,intermediate,MEA,South America,costazul,TRUE
Cote D'Or Lodge,"Seychelles, Pralin",Seychelles,,Pralin,-4.320061689,55.75808287,UTC,beginner,intermediate,PRI,Other,cote-d'or-lodge,TRUE
Cote sauvage,Congo,Congo,,,-4.813206984,11.84326172,UTC,intermediate,advanced,PNR,Other,cote-sauvage,TRUE
Côte sauvage - la pointe espagnole,"France, Charente maritime",France,,Charente maritime,45.7793167,-1.241455078,Europe/Paris,beginner,intermediate,RCO,Europe,côte-sauvage---la-pointe-espagnole,TRUE
Côte sauvage - Le 27,"France, Charente maritime",France,,Charente maritime,45.74201122,-1.241240501,Europe/Paris,beginner,intermediate,RYN,Europe,côte-sauvage---le-27,TRUE
Côte sauvage - Le 43,"France, Charente maritime",France,,Charente maritime,45.71328159,-1.239051819,Europe/Paris,beginner,intermediate,RYN,Europe,côte-sauvage---le-43,TRUE
Côte sauvage - Le 46,"France, Charente maritime",France,,Charente maritime,45.70821717,-1.242828369,Europe/Paris,beginner,intermediate,RYN,Europe,côte-sauvage---le-46,TRUE
Côte sauvage - Le 47,"France, Charente maritime",France,,Charente maritime,45.70607439,-1.239438057,Europe/Paris,beginner,intermediate,RYN,Europe,côte-sauvage---le-47,TRUE
Côte sauvage - Phare de la Coubre  (lighthouse),"France, Charente maritime",France,,Charente maritime,45.69305114,-1.237506866,Europe/Paris,intermediate,intermediate,RYN,Europe,côte-sauvage---phare-de-la-coubre--(lighthouse),TRUE
Cotillo beach,"Canary, Fuerte Ventura",Canary,,Fuerte Ventura,28.67394662,-14.01005745,UTC,beginner,intermediate,FUE,Other,cotillo-beach,TRUE
Cottesloe,"Australia, WA, Perth City",Australia,WA,Perth City,-31.99548378,115.7508373,Australia/Sydney,beginner,intermediate,JFM,Oceania,cottesloe,TRUE
Cottons,"USA, California, Orange County",USA,California,Orange County,33.39073721,-117.5986326,America/Los_Angeles,beginner,intermediate,OCN,North America,cottons,TRUE
Coumeenole,"Ireland, South West",Ireland,,South West,52.10792852,-10.46670914,UTC,intermediate,advanced,KIR,Europe,coumeenole,TRUE
County Line,"USA, California, Ventura",USA,California,Ventura,34.05197496,-118.9608675,America/Los_Angeles,intermediate,advanced,NTD,North America,county-line,TRUE
Courseulles sur mer,"France, Normandy",France,,Normandy,49.33581265,-0.446201563,Europe/Paris,beginner,intermediate,CFR,Europe,courseulles-sur-mer,TRUE
Cova Gala,"Portugal, North Beira",Portugal,,North Beira,40.12639099,-8.865365982,Europe/Lisbon,beginner,intermediate,VSE,Europe,cova-gala,TRUE
Covachos,"Spain, Cantabria",Spain,,Cantabria,43.47372615,-3.90930891,Europe/Madrid,intermediate,advanced,SDR,Europe,covachos,TRUE
Cove,"Australia, QLD, Sunshine Coast",Australia,QLD,Sunshine Coast,-26.78517779,153.1422418,Australia/Sydney,beginner,intermediate,CUD,Oceania,cove,TRUE
Cow Bay - Moose Rocks,"Canada, East Coast",Canada,,East Coast,44.61393395,-63.42956543,UTC,beginner,intermediate,YHZ,North America,cow-bay---moose-rocks,TRUE
Cowells cove,"USA, California, Santa Cruz",USA,California,Santa Cruz,36.95787812,-122.0243284,America/Los_Angeles,intermediate,advanced,WVI,North America,cowells-cove,TRUE
Cowries,"Australia, NSW, South Coast",Australia,NSW,South Coast,-34.57778638,150.8758879,Australia/Sydney,intermediate,advanced,WOL,Oceania,cowries,TRUE
Cox Bay,"Canada, West Coast",Canada,,West Coast,49.10197117,-125.8803177,UTC,intermediate,advanced,YTP,North America,cox-bay,TRUE
Cox's Bazar,Bangladesh,Bangladesh,,,21.41443156,91.98165894,UTC,intermediate,advanced,CXB,Other,cox's-bazar,TRUE
Coxos,"Portugal, Central Ericeira",Portugal,,Central Ericeira,39.00057616,-9.426913261,Europe/Lisbon,intermediate,advanced,CAT,Europe,coxos,TRUE
Cozzies,"Australia, WA, Perth South",Australia,WA,Perth South,-32.58226672,115.6473637,Australia/Sydney,beginner,intermediate,JAD,Oceania,cozzies,TRUE
Crab Island,"Ireland, West",Ireland,,West,53.01560942,-9.415111542,UTC,beginner,intermediate,INQ,Europe,crab-island,TRUE
Crab Island,"UK, South Wales",UK,,South Wales,51.56397924,-4.004720449,Europe/London,beginner,intermediate,SWS,Europe,crab-island,TRUE
Crabbes Creek,"Australia, NSW, Newcastle",Australia,NSW,Newcastle,-33.09941522,151.6591787,Australia/Sydney,intermediate,advanced,BEO,Oceania,crabbes-creek,TRUE
Crackington Haven,"UK, Cornwall North",UK,,Cornwall North,50.74161537,-4.63391304,Europe/London,intermediate,advanced,NQY,Europe,crackington-haven,TRUE
Crackneck,"Australia, NSW, Central",Australia,NSW,Central,-33.3940874,151.4832687,Australia/Sydney,intermediate,advanced,GOS,Oceania,crackneck,TRUE
Crane Beach,Barbados,Barbados,,,13.09975141,-59.449929,UTC,beginner,intermediate,BGI,Other,crane-beach,TRUE
Crantock,"UK, Cornwall West",UK,,Cornwall West,50.40851753,-5.124950409,Europe/London,beginner,intermediate,NQY,Europe,crantock,TRUE
Crashboats,Puerto Rico,Puerto Rico,,,18.4572772,-67.1642679,UTC,intermediate,advanced,BQN,Other,crashboats,TRUE
Crayfish Factory,"South Africa, Cape Town",South Africa,,Cape Town,-34.18140881,18.34237218,Africa/Johannesburg,intermediate,advanced,CPT,Africa,crayfish-factory,TRUE
Crayfish Reef,"South Africa, Cape Town",South Africa,,Cape Town,-33.73332502,18.43150735,Africa/Johannesburg,intermediate,advanced,CPT,Africa,crayfish-reef,TRUE
Crazy Birds,"Australia, VIC, Melbourne East, Phillip Island",Australia,VIC,"Melbourne East, Phillip Island",-38.51375468,145.2930737,Australia/Sydney,intermediate,advanced,MBW,Oceania,crazy-birds,TRUE
Cream point,"Ireland, West",Ireland,,West,52.86871524,-9.44849968,UTC,beginner,intermediate,INQ,Europe,cream-point,TRUE
Crescent,"USA, North West, Washington",USA,North West,Washington,48.16373825,-123.7082863,America/Los_Angeles,beginner,intermediate,CLM,North America,crescent,TRUE
Crescent bay,"USA, California, Orange County",USA,California,Orange County,33.54629493,-117.8020191,America/Los_Angeles,beginner,intermediate,SNA,North America,crescent-bay,TRUE
Crescent Beach,"USA, South East, North Florida",USA,South East,North Florida,29.7711598,-81.24973297,America/Los_Angeles,beginner,intermediate,UST,North America,crescent-beach,TRUE
Crescent City South Beach,"USA, California, Del Norte",USA,California,Del Norte,41.74185878,-124.1705704,America/Los_Angeles,beginner,intermediate,CEC,North America,crescent-city-south-beach,TRUE
Crescent Head,"Australia, NSW, Mid North Coast",Australia,NSW,Mid North Coast,-31.18343427,152.9777527,Australia/Sydney,beginner,advanced,KPS,Oceania,crescent-head,TRUE
Cresent Head,"Australia, NSW, Mid North Coast",Australia,NSW,Mid North Coast,-31.18611441,152.979598,Australia/Sydney,beginner,advanced,KPS,Oceania,cresent-head,TRUE
Cresmina,"Portugal, Central Lisboa",Portugal,,Central Lisboa,38.72725854,-9.476555586,Europe/Lisbon,intermediate,advanced,CAT,Europe,cresmina,TRUE
Cripplers,Cyprus,Cyprus,,,34.94231579,32.31289387,UTC,intermediate,advanced,PFO,Other,cripplers,TRUE
CRISTO REI DILI,East Timor,East Timor,,,-8.521396157,125.6074405,UTC,beginner,intermediate,DIL,Other,cristo-rei-dili,TRUE
Crocro,"Morocco, South",Morocco,,South,30.51504494,-9.688982852,Africa/Casablanca,intermediate,advanced,AGA,Africa,crocro,TRUE
Crohot des cavalles,"France, Gironde",France,,Gironde,45.11487626,-1.191211939,Europe/Paris,beginner,intermediate,BOD,Europe,crohot-des-cavalles,TRUE
Cronulla,"Australia, NSW, Sydney South",Australia,NSW,Sydney South,-34.05237497,151.1582923,Australia/Sydney,beginner,intermediate,SYD,Oceania,cronulla,TRUE
Cronulla Point,"Australia, NSW, Sydney South",Australia,NSW,Sydney South,-34.05664164,151.1570907,Australia/Sydney,intermediate,advanced,SYD,Oceania,cronulla-point,TRUE
Cronulla Pools,"Australia, NSW, Sydney South",Australia,NSW,Sydney South,-34.05344388,151.1564429,Australia/Sydney,beginner,intermediate,SYD,Oceania,cronulla-pools,TRUE
Crookhaven - Eddies,"Australia, NSW, South Coast",Australia,NSW,South Coast,-34.89814552,150.7702518,Australia/Sydney,intermediate,advanced,NOA,Oceania,crookhaven---eddies,TRUE
Crooklets,"UK, Cornwall North",UK,,Cornwall North,50.83578465,-4.555206299,Europe/London,beginner,intermediate,NQY,Europe,crooklets,TRUE
Crossroads,"USA, South East, North Florida",USA,South East,North Florida,30.16213429,-81.35565877,America/Los_Angeles,beginner,intermediate,UST,North America,crossroads,TRUE
Croyde,"UK, Devon North",UK,,Devon North,51.12860298,-4.244112968,Europe/London,intermediate,advanced,SWS,Europe,croyde,TRUE
Crunchie Pt,"Australia, VIC, Melbourne East",Australia,VIC,Melbourne East,-38.42347849,145.0802109,Australia/Sydney,intermediate,advanced,MBW,Oceania,crunchie-pt,TRUE
Cruz das Almas,"Brazil, Sergipe-Alagoas",Brazil,,Sergipe-Alagoas,-9.631198966,-35.69607139,America/Sao_Paulo,beginner,intermediate,MCZ,South America,cruz-das-almas,TRUE
Cruz Quebrada,"Portugal, Central Lisboa",Portugal,,Central Lisboa,38.69897518,-9.251775742,Europe/Lisbon,beginner,intermediate,CAT,Europe,cruz-quebrada,TRUE
Cruz Roja,"Canary, Fuerte Ventura",Canary,,Fuerte Ventura,28.04575444,-14.32832837,UTC,intermediate,advanced,FUE,Other,cruz-roja,TRUE
Crystal Beach Break,"Philippines, Luzon",Philippines,,Luzon,15.01476421,120.0638294,UTC,beginner,intermediate,SFS,Asia,crystal-beach-break,TRUE
Crystal Pier,"USA, California, San Diego County",USA,California,San Diego County,32.83055803,-117.2186279,America/Los_Angeles,beginner,intermediate,MYF,North America,crystal-pier,TRUE
Crystal Plage,Togo,Togo,,,6.134623742,1.281130314,UTC,beginner,intermediate,LFW,Other,crystal-plage,TRUE
Crystals,"USA, North East, New Jersey",USA,North East,New Jersey,39.36283788,-74.40799713,America/Los_Angeles,intermediate,advanced,ACY,North America,crystals,TRUE
Cuatro Casas,"Mexico, Baja Norte",Mexico,,Baja Norte,30.93350098,-116.242218,America/Mexico_City,intermediate,advanced,SNQ,North America,cuatro-casas,TRUE
Cubiculo,"Portugal, Central Lisboa",Portugal,,Central Lisboa,38.680246,-9.344800115,Europe/Lisbon,beginner,intermediate,CAT,Europe,cubiculo,TRUE
Cudmirrah reef,"Australia, NSW, South Coast",Australia,NSW,South Coast,-35.20351511,150.5597734,Australia/Sydney,intermediate,advanced,NOA,Oceania,cudmirrah-reef,TRUE
Cueva del Indio,Puerto Rico,Puerto Rico,,,18.49152429,-66.64322734,UTC,intermediate,advanced,ARE,Other,cueva-del-indio,TRUE
culburra beach,"Australia, NSW, South Coast",Australia,NSW,South Coast,-34.92703791,150.7691574,Australia/Sydney,beginner,intermediate,NOA,Oceania,culburra-beach,TRUE
cullens,"Australia, SA, East",Australia,SA,East,-37.6597706,140.2197075,Australia/Sydney,beginner,intermediate,MLR,Oceania,cullens,TRUE
Cumberland Island,"USA, South East, Georgia",USA,South East,Georgia,30.74390125,-81.46259308,America/Los_Angeles,beginner,intermediate,JAX,North America,cumberland-island,TRUE
Cumbos,"Australia, VIC, East Coast",Australia,VIC,East Coast,-38.56762958,143.9651871,Australia/Sydney,intermediate,advanced,XCO,Oceania,cumbos,TRUE
Cumboto,Venezuela,Venezuela,,,10.48274803,-68.03802967,UTC,intermediate,advanced,PBL,Other,cumboto,TRUE
cupe,"Brazil, Paraiba Pernambucco",Brazil,,Paraiba Pernambucco,-8.46662067,-34.98943806,America/Sao_Paulo,beginner,intermediate,REC,South America,cupe,TRUE
Cupecoy,St Martin,St Martin,,,18.0496025,-63.13508034,UTC,beginner,intermediate,SXM,Other,cupecoy,TRUE
Cupsogue beach,"USA, North East, Long Island NY",USA,North East,Long Island NY,40.77209188,-72.73026466,America/Los_Angeles,beginner,intermediate,FOK,North America,cupsogue-beach,TRUE
Curium Beach,Cyprus,Cyprus,,,34.66399343,32.88021326,UTC,intermediate,advanced,AKT,Other,curium-beach,TRUE
curl curl shoz,"Australia, NSW, Sydney North",Australia,NSW,Sydney North,-33.77071303,151.2954699,Australia/Sydney,beginner,intermediate,RSE,Oceania,curl-curl-shoz,TRUE
